"","x","y","z"
"1",6.0603192838865,80.2985832190868,61.452388458205
"2",7.27546498633312,75.3458674348153,46.2795229180677
"3",5.74655708138493,73.5306611400389,66.2766787093676
"4",9.39292120320669,63.2712415274646,33.3837151300887
"5",7.49426165772304,70.3005359586057,47.6058279426544
"6",5.76929742382298,70.2722148933404,59.2113982146996
"7",7.73114357864273,72.318785606138,48.8771304282412
"8",8.10748705769383,59.9206685850364,29.142099307795
"9",7.86367202748024,63.5582981748989,30.7476738051057
"10",6.54191741926547,77.8249481031674,59.2830466508094
"11",9.26767175267627,60.7658220112379,28.1763169297751
"12",7.58476485461715,68.7954374184104,41.6386703065997
"13",6.06813912918729,69.2396943118829,55.5678930482123
"14",3.67795016923375,79.4843434614676,74.8327864784354
"15",8.68739637721466,66.6540534138926,41.5192680641473
"16",6.93259958647715,71.5714139391665,57.0735041570934
"17",6.97571460535158,69.731427697729,47.3524347593056
"18",8.41575431602795,61.0008736923039,30.4215150939672
"19",8.23183179264713,62.6834788246423,37.0977476326389
"20",7.89085198182626,76.5810065101522,57.827505134052
"21",8.37846605741233,65.1801773968514,31.3488494056682
"22",8.1732044510966,70.4032030436995,41.1875622001268
"23",7.11184747504779,74.692635702526,51.2703878657273
"24",4.01597245620494,86.9890944965638,83.4085160477098
"25",7.92973862184207,69.4602805508919,54.3448992895604
"26",6.9158068907065,67.3273487404834,45.8926624407036
"27",6.76630673994201,68.8967580291533,48.3592227209688
"28",4.79387142415109,83.8300790815794,68.0483411032311
"29",6.28277491733707,69.6354862803207,49.0556222695159
"30",7.62691234029955,71.6025110270564,51.5428891736076
"31",9.03801932729356,61.7137643965164,28.5423862503031
"32",6.84581840898551,71.0232223076834,49.8482442807247
"33",7.58150741733905,66.5156925286645,42.1959976626145
"34",6.91929243912564,71.4022656984152,51.5566014051917
"35",4.93441066475709,83.7710967075788,80.5775038220317
"36",6.37750815505048,76.3049000899628,64.402204939736
"37",6.40856506943448,73.4358831313684,64.4274176071531
"38",6.91102990493322,75.8359024790282,48.8630749030658
"39",8.65003805797582,72.023862704684,41.922814884847
"40",8.14476362268632,67.3954697935954,45.8440670134729
"41",6.75321460561962,74.8690993899526,54.8876762763673
"42",6.61995747979524,74.633044677078,57.8055800782538
"43",8.04544506310711,63.9066079834991,36.0843866341603
"44",7.83499479801049,64.9536762393743,33.3030848752026
"45",5.96686645817572,83.8116160177819,64.1492974123215
"46",5.93875726455682,79.7700820928774,72.6653280007195
"47",7.54687294320525,72.7808353148849,49.0001283609917
"48",8.15279938677312,67.9790960691052,49.3670259997886
"49",6.83148068177466,74.6156315328705,58.9274301863076
"50",8.32166158968132,67.3207777994586,43.5227936026688
"51",7.5971588205506,69.7793597341467,53.2876945895897
"52",6.08196041012384,76.5658476072768,54.7954107196666
"53",7.51167953713664,65.9114215074366,40.9130589636631
"54",5.30595535587881,88.3810669843696,75.5981656700342
"55",9.14953555255155,66.6097049508773,32.1735081157736
